// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

3153,EXCAVATOR_ROBOT,Excavator Robot,Excavator Robot,163,166860,0,15026,16915,1,4785,192,138,53,102,104,72,57,98,57,10,12,1,0,60,0x0000085,250,1020,500,768,0,0,0,0,0,0,0,11597,251,984,101,6962,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,RECON_ROBOT,Recon Robot,Recon Robot,165,256000,0,15796,17738,1,0,280,128,60,112,60,72,57,120,77,10,12,2,0,80,0x0000085,170,1072,672,384,0,0,0,0,0,0,0,998,1001,756,1001,11597,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3155,REPAIR_ROBOT,Repair Robot,Repair Robot,155,154760,0,11748,47654,1,2051,216,99,55,98,39,30,35,95,45,10,12,0,3,24,0x0000085,300,1500,500,660,0,0,0,0,0,0,0,998,5000,756,1501,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,EXPLORATION_ROVER,Exploration Rover,Exploration Rover,168,293640,0,18172,126234,1,0,802,105,41,100,63,35,99,106,61,10,12,2,7,80,0x0000085,165,1552,1152,336,0,0,0,0,0,0,0,998,5000,756,1,999,1,6961,1,0,0,0,0,0,0,0,0,0,0,0,0
3157,RUIN_BELIEVER1,Ruin Grace Believer,Ruin Grace Believer,100,61350,0,4666,3874,1,993,250,91,50,88,61,51,62,136,60,10,12,1,7,40,0x0000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,RUIN_BELIEVER2,Ruin Grace Believer,Ruin Grace Believer,100,61350,0,4666,139500,1,993,250,91,50,88,61,51,62,136,60,10,12,1,7,40,0x0000085,200,0,2112,0,0,0,0,0,0,0,0,6753,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,ILLEGAL_PROMOTION,Illegal Promotion,Illegal Promotion,100,10,0,0,0,1,1,1,1,50,1,1,1,1,1,1,10,12,0,0,40,0x0370020,200,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3160,BOILED_RICE_DUANWU
//3161,BOMB
//3162,ELEPHANT
//3163,GORILLA
//3164,LION
//3165,RHINO
//3166,M_E_DEVILING
//3167,E_POPORING_CRO
//3168,POURING_SEA_FES
3169,J_REB_SHECIL1,Shooting Target,Shooting Target,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0x0000001,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,J_REB_SHECIL2,Shooting Target,Shooting Target,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0x0000001,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3171,EVENT_MONEMUS01
//3172,EVENT_MONEMUS02
//3173,EVENT_FIREFOX
//3174,HELL_FLY
3175,E1_ROTAR_ZAIRO,Rotar Zairo,Rotar Zairo,113,15900,1,190,220,10,1662,85,95,34,109,54,60,50,84,30,10,12,2,0,44,0x2085,155,2416,2016,432,0,0,0,0,0,0,0,22046,50,7126,250,2312,1,0,0,0,0,601,500,912,200,910,200,0,0,0,0
3176,E1_GREMLIN,Gremlin,Gremlin,118,20313,1,2008,1390,1,848,138,76,25,141,75,48,61,126,37,10,12,2,6,47,0x2003885,140,432,540,432,0,0,0,0,0,0,0,20743,50,7340,500,938,500,719,50,603,1,0,0,0,0,0,0,0,0,0,0
3177,E1_BEHOLDER,Beholder,Beholder,118,20313,1,2008,1390,1,848,138,76,25,141,75,48,61,126,37,10,12,2,6,47,0x2000091,140,432,540,432,0,0,0,0,0,0,0,22046,50,576,500,605,50,996,50,985,1,603,1,0,0,0,0,0,0,0,0
3178,E1_ACIDUS,Acidus,Acidus,130,48430,1,3088,0,2,871,695,101,90,109,78,50,55,108,55,10,12,2,9,47,0x3095,170,168,1008,300,0,0,0,0,0,0,0,15116,50,7938,100,1035,500,7448,200,0,0,0,0,0,0,0,0,0,0,0,0
3179,E1_ACIDUS_,Acidus,Acidus,130,40718,1,2938,2031,2,0,158,98,47,106,110,61,53,133,53,10,12,2,9,44,0x3091,180,168,768,360,0,0,0,0,0,0,0,20743,50,1035,500,1036,500,7446,200,0,0,0,0,0,0,0,0,0,0,0,0
3180,E1_G_S_NYDHOG,Wywern,Wywern,117,300000,0,0,0,2,0,840,60,60,1,30,30,136,123,30,10,12,2,9,87,0x3091,150,1596,0,864,0,0,0,0,0,0,0,15116,50,6091,500,7444,1,985,10,0,0,0,0,0,0,0,0,0,0,0,0
3181,E1_FELOCK,Captain Ferlock,Captain Ferlock,130,3000000,1,3088,0,10,871,695,101,90,109,78,50,55,108,55,10,12,2,9,47,0x6280081,170,168,1008,300,0,0,0,0,0,0,0,15117,100,20744,100,22047,100,12082,3000,12072,3000,12087,3000,12077,3000,12092,3000,0,0,27182,1
//3182,E2_ROTAR_ZAIRO
//3183,E2_GREMLIN
//3184,E2_BEHOLDER
//3185,E2_ACIDUS
//3186,E2_ACIDUS_
//3187,E2_G_S_NYDHOG
//3188,E2_FELOCK
//3189,WOLF_MOON
3190,MM_SARAH,Sarah,Sarah Irene,160,100000000,1,0,0,12,1090,1665,276,255,43,161,6,188,225,136,10,12,0,0,20,0x87700A4,2000,500,500,0,0,0,0,0,0,0,0,15121,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,40,4610,1
3191,MM_M_GIGAN1,Gigantes,Gigantes,160,6653400,1,0,1,2,4635,120,64,112,156,151,30,62,265,21,10,12,1,6,47,0x62D3885,250,500,500,600,0,0,0,0,0,0,0,15121,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27183,1
3192,MM_M_GIGAN2,Gigantes,Gigantes,160,9870000,1,0,0,2,5128,89,89,175,212,138,43,21,227,15,10,12,1,6,47,0x62A3885,250,500,500,600,0,0,0,0,0,0,0,15121,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27183,1
3193,MM_M_GIGAN3,Ancient Medium Gigantes,Ancient Medium Gigantes,160,1126300,1,0,0,2,3967,165,113,155,121,125,45,35,271,15,10,12,1,6,47,0x6283885,300,500,500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27183,1
3194,MM_L_GIGAN1,Large Gigantes,Large Gigantes,160,2482000,1,0,0,2,4172,82,55,177,135,135,12,72,220,91,10,12,2,6,47,0x62D3885,200,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27183,1
3195,MM_L_GIGAN2,Large Gigantes,Large Gigantes,160,2784175,1,0,0,2,3641,116,71,140,102,119,18,45,275,71,10,12,2,6,47,0x62A3885,200,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27183,1
3196,MM_L_GIGAN3,Ancient Gigantes,Ancient Gigantes,160,12063464,1,0,0,2,8957,61,48,190,203,141,1,66,355,103,10,12,2,6,47,0x6283885,330,800,800,500,0,0,0,0,0,0,0,6803,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27183,1
3197,MM_M_GARGOYLE,Gargoyle,Mutant Gargoyle,150,256780,1,0,0,9,712,89,124,43,147,110,66,57,191,70,10,12,1,6,64,0x2002085,200,1020,720,384,0,0,0,0,0,0,0,912,1940,1039,250,0,3,0,0,2619,1,1769,1000,757,119,0,0,0,0,0,0
3198,MM_M_GALION,Galion,Mutant Galion,150,293165,1,0,0,1,801,77,166,71,133,142,71,45,166,45,10,12,1,2,44,0x020108F,150,864,624,360,0,0,0,0,0,0,0,7564,1500,919,1500,996,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3199,MM_M_MUTANT_DRAGON,Mutant Dragon,Wicked Mutant Dragon,150,324891,1,0,0,4,0,98,185,86,175,161,66,68,201,35,10,12,2,9,43,0x0203695,250,1280,1080,240,0,0,0,0,0,0,0,7054,0,1035,250,1036,250,930,250,1559,50,7296,750,0,25,0,0,0,0,0,0
3200,MM_M_CHIMERA,Wicked Chimera,Wicked Chimera,150,301158,1,0,0,1,1029,148,199,10,166,175,110,88,188,85,10,12,2,2,63,0x0203695,200,772,672,360,0,0,0,0,0,0,0,7054,2668,1048,1250,568,500,1306,1,7295,750,1364,1,984,80,0,0,0,0,0,0
//3201,LUCKYCASE,Poring,Poring,1,15,1,0,0,0,0,0,160,5,1,1,1,1,999,1,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,5891,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,ORGANIC_JAKK,Organic Pumpkin,Organic Pumpkin,10,40,1,200,130,1,100,0,160,99,1,1,1,1,999,1,0,0,0,0,20,0x4370001,100,0,0,0,0,0,0,0,0,0,0,6804,5000,6804,5000,6804,1000,22670,100,1062,1000,664,100,546,1000,0,0,0,0,12192,100
3203,INORGANIC_JAKK,Inorganic Pumpkin,Inorganic Pumpkin,10,40,1,10,6,1,100,0,160,99,1,1,1,1,999,1,0,0,0,0,20,0x4370001,200,0,0,0,0,0,0,0,0,0,0,6805,5000,6805,5000,6805,1000,22670,100,1062,1000,664,100,546,1000,0,0,0,0,12192,100
//3204,PIXY_PINK_PORING,Poring,Poring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,20,0x83,0,0,0,0,0,0,0,0,0,0,0,18620,50,12710,1000,12422,1500,12425,1500,14538,1000,14541,1000,14543,1000,0,0,0,0,12919,1000
//3205,PIXY_BLUE_PORING,Poring,Poring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,20,0x83,0,0,0,0,0,0,0,0,0,0,0,12418,1000,12422,1500,12425,1500,12208,500,22553,1000,12919,1000,16640,5,0,0,0,0,0,0
//3206,LITTLE_GOLDPORING,Poring,Poring,100,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,20,0x83,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3207,E_AQUA_ELEMENTAL,Poring,Poring,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,20,0x83,200,0,0,0,0,0,0,0,0,0,0,969,3000,7444,3000,22537,1000,6635,1000,18570,500,19539,500,0,0,0,0,0,0,0,0
3208,V_EREMES,V Eremes,Eremes Guille,179,2380000,1,70000,35000,1,5333,2000,180,100,150,190,60,70,200,80,10,12,1,6,85,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,25131,1000,22687,500,23016,500,6816,500,20391,50,19973,50,4684,1
3209,V_MAGALETA,V Magaleta,Margaretha Sorin,177,2448000,1,80000,40000,1,1667,7000,160,400,130,80,120,160,150,70,10,12,1,7,86,0x6203695,100,576,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25131,1000,22687,500,23016,500,6819,500,19962,50,4685,1
3210,V_KATRINN,V Katrinn,Kathryne Cheiron,177,2040000,1,60000,30000,1,1333,6000,110,400,110,80,60,200,210,50,10,12,1,7,88,0x6203695,100,576,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25131,1000,22687,500,23016,500,6817,500,19968,50,4686,1
3211,V_SHECIL,V Shecil,Shecil Damon,179,2142000,1,70000,35000,14,4667,2000,100,100,130,130,70,80,300,50,10,12,1,7,84,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25131,1000,22687,500,23016,500,6818,500,19974,50,4687,1
3212,V_HARWORD,V Harword,Harword Alt-Eisen,177,2720000,1,100000,50000,1,3333,3000,200,100,160,80,200,60,130,50,10,12,1,7,81,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,25131,1000,22687,500,23016,500,6815,500,19963,50,19964,50,4688,1
3213,V_SEYREN,V Seyren,Seyren Windsor,179,2448000,1,80000,40000,1,6000,4000,400,200,170,100,200,50,200,60,10,12,1,6,83,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25131,1000,22687,500,23016,500,6814,500,19961,50,4689,1
3214,V_G_EREMES,V G Eremes,Guillotine Cross Eremes,189,2100000,1,0,0,1,8000,4000,360,200,300,380,120,140,400,160,10,12,1,6,85,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,V_G_MAGALETA,V G Magaleta,Arch Bishop Margaretha,187,2400000,1,0,0,1,2500,14000,320,800,260,160,240,320,300,140,10,12,1,7,86,0x6203695,100,576,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,V_G_KATRINN,V G Katrinn,Warlock Kathryne,187,1800000,1,0,0,1,2000,12000,220,800,220,160,120,400,420,100,10,12,1,7,88,0x6203695,100,576,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,V_G_SHECIL,V G Shecil,Ranger Cecil,189,2100000,1,0,0,14,14000,4000,200,200,260,260,140,160,600,100,10,12,1,7,84,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,V_G_HARWORD,V G Harword,Mechanic Howard,187,3000000,1,0,0,1,5000,6000,400,200,320,160,400,120,260,100,10,12,1,7,82,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,V_G_SEYREN,V G Seyren,Rune Knight Seyren,189,2400000,1,0,0,1,18000,8000,800,400,340,200,400,100,400,120,10,12,1,6,83,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,V_B_EREMES,Guillotine Cross Eremes,Guillotine Cross Eremes,189,12600000,1,3000000,3000000,1,16000,4000,360,200,300,380,120,140,400,160,10,12,1,7,85,0x6283695,100,76,384,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6816,10000,6816,10000,6816,10000,0,0,7720,40,4674,1
3221,V_B_MAGALETA,Arch Bishop Margaretha,Arch Bishop Margaretha,187,14400000,1,3000000,3000000,1,5000,14000,320,800,260,160,240,320,300,140,10,12,1,7,86,0x6283695,100,576,384,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6819,10000,6819,10000,6819,10000,0,0,7720,40,4675,1
3222,V_B_SHECIL,Ranger Shecil,Ranger Cecil,189,12600000,1,3000000,3000000,14,7000,4000,200,200,260,260,140,160,600,100,10,12,1,7,84,0x6283695,100,76,384,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6818,10000,6818,10000,6818,10000,0,0,7720,40,4676,1
3223,V_B_HARWORD,Mechanic Harword,Mechanic Howard,187,18000000,1,3000000,3000000,1,10000,6000,400,200,320,160,400,120,260,100,10,12,1,7,81,0x6283695,100,76,384,288,0,0,0,0,0,0,0,23080,3000,20748,150,20748,500,22687,5000,6815,10000,6815,10000,6815,10000,0,0,7720,40,4677,1
3224,V_B_KATRINN,Warlock Katrinn,Warlock Kathryne,187,10800000,1,3000000,3000000,1,4000,12000,220,800,220,160,120,400,420,100,10,12,1,7,88,0x6283695,100,576,384,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6817,10000,6817,10000,6817,10000,0,0,7720,40,4678,1
3225,V_B_SEYREN,Rune Knight Seyren,Rune Knight Seyren,189,14400000,1,3000000,3000000,1,9000,8000,800,400,340,200,400,100,400,120,10,12,1,7,83,0x6283695,100,76,384,288,0,0,0,0,0,0,0,23080,3000,20748,150,20748,500,22687,5000,6814,10000,6814,10000,6814,10000,0,0,7720,40,4679,1
3226,V_RANDEL,V Randel,Randel Lawrence,178,2550000,1,100000,50000,1,4000,2000,300,200,200,80,200,50,190,70,10,12,1,7,86,0x6203695,100,76,384,288,0,0,0,0,0,0,0,25131,1000,22687,600,23016,400,23016,200,6814,500,20393,50,19972,50,0,0,7720,40,4690,1
3227,V_FLAMEL,V Flamel,Flamel Emule,176,2312000,1,80000,40000,1,3333,5000,130,100,140,80,70,150,200,50,10,12,1,7,83,0x6203695,100,76,384,288,0,0,0,0,0,0,0,25131,1000,22687,600,23016,400,23016,200,6815,500,19967,50,22679,10,0,0,7720,40,4691,1
3228,V_CELIA,V Celia,Celia Alde,178,2295000,1,90000,45000,1,2000,5000,110,800,140,100,60,150,120,50,10,12,1,7,88,0x6203695,100,576,384,288,0,0,0,0,0,0,0,25131,1000,22687,600,23016,400,23016,200,6817,500,19970,50,22679,10,0,0,7720,40,4692,1
3229,V_CHEN,V Chen,Chen Liu,178,2261000,1,70000,35000,1,5333,3000,180,100,150,80,90,130,200,60,10,12,1,6,81,0x6203695,100,76,384,288,0,0,0,0,0,0,0,25131,1000,22687,600,23016,400,23016,200,6819,500,19969,50,22679,10,0,0,7720,40,4693,1
3230,V_GERTIE,V Gertie,Gertie Wie,178,2040000,1,80000,40000,1,4667,2500,160,100,180,130,60,50,210,50,10,12,1,6,85,0x6203695,100,76,384,288,0,0,0,0,0,0,0,25131,1000,22687,600,23016,400,23016,200,6816,500,19965,50,22679,10,0,0,7720,40,4694,1
3231,V_ALPHOCCIO,V Alphoccio,Alphoccio Basil,176,2040000,1,60000,30000,1,2667,6000,120,100,120,150,70,200,150,90,10,12,1,7,84,0x6203695,100,76,384,288,0,0,0,0,0,0,0,25131,1000,22687,600,23016,400,23016,200,6818,500,19966,50,22679,10,0,0,7720,40,4696,1
3232,V_TRENTINI,V Trentini,Trentini,176,2040000,1,60000,30000,2,2667,6000,100,100,110,150,70,200,150,80,10,12,1,7,84,0x6203695,100,76,384,288,0,0,0,0,0,0,0,25131,1000,22687,600,23016,400,23016,200,6818,500,19971,50,22679,10,0,0,7720,40,4695,1
3233,V_G_RANDEL,V G Randel,Royal Guard Randel,188,3000000,1,0,0,1,12000,4000,600,400,400,160,400,100,380,140,10,12,1,7,86,0x6203695,100,76,864,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,V_G_FLAMEL,V G Flamel,Genetic Flamel,186,2400000,1,0,0,1,5000,10000,260,200,280,160,140,300,400,100,10,12,1,7,83,0x6203695,100,76,864,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,V_G_CELIA,V G Celia,Sorcerer Celia,188,4050000,1,0,0,1,3000,10000,220,800,280,200,120,300,240,100,10,12,1,7,88,0x6203695,100,576,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,V_G_CHEN,V G Chen,Sura Chen,188,3150000,1,0,0,1,8000,6000,360,200,300,160,180,260,400,120,10,12,1,6,81,0x6203695,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,V_G_GERTIE,V G Gertie,Shadow Chaser Gertie,188,2400000,1,0,0,1,7000,5000,320,200,360,260,120,100,420,100,10,12,1,6,85,0x6203695,100,76,864,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,V_G_ALPHOCCIO,V G Alphoccio,Minstrel Alphoccio,186,3600000,1,0,0,1,4000,12000,240,200,240,300,140,400,300,180,10,12,1,7,84,0x6203695,100,76,864,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,V_G_TRENTINI,V G Trentini,Wanderer Trentini,186,1800000,1,0,0,2,4000,12000,200,200,220,300,140,400,300,160,10,12,1,7,84,0x6203695,100,76,864,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,V_B_RANDEL,Royal Guard Randel,Royal Guard Randel,188,18000000,1,3000000,3000000,1,6000,4000,600,400,400,160,400,100,380,140,10,12,1,7,86,0x6283695,100,76,864,288,0,0,0,0,0,0,0,23080,3000,20748,150,20748,500,22687,5000,6814,10000,6814,10000,6814,10000,0,0,7720,40,4680,1
3241,V_B_FLAMEL,Genetic Flamel,Genetic Flamel,186,14400000,1,3000000,3000000,1,10000,10000,260,200,280,160,140,300,400,100,10,12,1,7,83,0x6283695,100,76,864,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6815,10000,6815,10000,6815,10000,0,0,7720,40,4681,1
3242,V_B_CELIA,Sorcerer Celia,Sorcerer Celia,188,16200000,1,3000000,3000000,1,6000,10000,220,800,280,200,120,300,240,100,10,12,1,7,88,0x6283695,100,576,864,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6817,10000,6817,10000,6817,10000,0,0,7720,40,4671,1
3243,V_B_CHEN,Sura Chen,Sura Chen,188,12600000,1,3000000,3000000,1,16000,6000,360,200,300,160,180,260,400,120,10,12,1,7,81,0x6283695,100,76,768,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6819,10000,6819,10000,6819,10000,0,0,7720,40,4672,1
3244,V_B_GERTIE,Shadow Chaser Gertie,Shadow Chaser Gertie,188,14400000,1,3000000,3000000,1,14000,5000,320,200,360,260,120,100,420,100,10,12,1,7,85,0x6283695,100,76,864,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6816,10000,6816,10000,6816,10000,0,0,7720,40,4682,1
3245,V_B_ALPHOCCIO,Minstrel Alphoccio,Minstrel Alphoccio,186,10800000,1,3000000,3000000,1,8000,12000,240,200,240,300,140,400,300,180,10,12,1,7,84,0x6283695,100,76,864,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6818,10000,6818,10000,6818,10000,0,0,7720,40,4673,1
3246,V_B_TRENTINI,Wanderer Trentini,Wanderer Trentini,186,10800000,1,3000000,3000000,2,8000,12000,200,200,220,300,140,400,300,160,10,12,1,7,84,0x6283695,100,76,864,288,0,0,0,0,0,0,0,23016,3000,20748,150,20748,500,22687,5000,6818,10000,6818,10000,6818,10000,0,0,7720,40,4683,1
3247,CENERE_G,Cenere G,Green Cenere,150,140088,1,7635,7698,1,1897,110,91,81,70,48,40,37,100,45,10,12,0,0,24,0x0000085,300,1500,720,360,0,0,0,0,0,0,0,6561,5000,7322,500,7001,1500,7320,1000,12815,500,0,0,0,0,0,0,0,0,27014,1
3248,REPAIR_ROBOT_T,Repair Robot T,Repair Robot Turbo,158,186320,1,13208,14489,1,2431,226,118,59,101,42,55,35,110,45,10,12,0,0,40,0x000008B,300,1500,500,660,0,0,0,0,0,0,0,7512,500,7507,250,998,2000,999,500,11597,1500,0,0,0,0,0,0,0,0,27015,1
3249,EXPLORATION_ROVER_T,Exploration Rover T,Explorer Robot Turbo,171,318117,1,19826,41023,3,2945,841,121,67,118,80,45,121,138,65,10,12,2,0,80,0x0000085,165,1552,1152,336,0,0,0,0,0,0,0,7512,500,7507,250,998,2000,999,500,11597,1500,0,0,0,0,0,0,0,0,27016,1
3250,SCR_MT_ROBOTS,Scr Mt Robots,Can Robot,155,30,1,61,58,1,95,2,100,99,35,42,20,12,68,3,10,12,0,0,20,0x0070085,300,2400,500,400,0,0,0,0,0,0,0,7512,1000,7507,1500,7319,2000,0,0,0,0,0,0,0,0,0,0,0,0,27017,1
3251,GC109,Machine Component,Machine Component,149,217650,1,6598,5931,1,0,1257,121,71,60,132,45,35,155,15,10,12,0,0,47,0x0000085,120,1000,500,600,0,0,0,0,0,0,0,7512,1000,7507,1500,7319,2000,0,0,0,0,0,0,0,0,0,0,0,0,27018,1
3252,DR815,Machine Component,Machine Component,153,245670,1,7255,7011,1,3315,761,143,45,88,98,88,21,116,22,10,12,1,0,27,0x0000085,135,1500,600,500,0,0,0,0,0,0,0,7512,1000,7507,1500,7319,2000,0,0,0,0,0,0,0,0,0,0,0,0,27019,1
3253,SYS_MSG,Sys Msg,System message,160,100,1,0,0,1,1,1,276,99,0,0,0,188,0,0,10,12,0,0,20,0xC170081,2000,3000,600,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,T_W_O,T_W_O,T_W_O,165,48000000,1,0,0,1,3955,196,158,134,90,141,7,87,267,70,10,12,2,6,67,0x6280085,150,1250,500,350,0,6832,5000,617,5000,617,5000,22699,3000,0,500,7319,2000,0,0,0,0,0,0,0,0,0,0,0,0,27020,1
3255,GHOUL_H,Ghoul H,Smelly Ghoul,155,178652,1,10233,10598,1,2235,216,99,55,98,55,61,22,133,2,10,12,0,3,24,0x0000085,200,0,500,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,ZOMBIE_H,Zombie H,Smelly Zombie,148,134615,1,6859,6903,1,1995,450,91,42,76,53,54,21,125,3,10,12,0,0,60,0x0000085,220,0,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3257,MALE_PORING
//3258,FEMALE_PORING
//3259,FANTASTIC_B_UNICORN
//3260,LITTLE_BLUE_UNICORN
//3261,BLUE_UNICORN
//3262,MH_PORING
//3263,MH_POPORING
//3264,MH_DROPS
//3265,MH_GOLDPORING
//3266,MH_MARIN
//3267,MH_COELACANTH_N_A1
//3268,MH_COELACANTH_N_A2
//3269,MH_COELACANTH_N_A3
//3270,MH_COELACANTH_N_A4
//3271,MH_E_MEGALODON1
//3272,MH_SASQUATCH
//3273,MH_BAKONAWA_1
//3274,MH_BACSOJIN
//3275,MH_HUNTER_FLY1
//3276,MH_DIMIK
//3277,MH_DIMIK_2
//3278,MH_DIMIK_4
//3279,MH_DIMIK_2
//3280,MH_DIMIK_3
//3281,MH_COELACANTH_H_A1
//3282,MH_COELACANTH_H_A2
//3283,MH_COELACANTH_H_A3
//3284,MH_COELACANTH_H_A4
//3285,MH_E_MEGALODON2
//3286,MH_GLOOMUNDERNIGHT
//3287,MH_ATROCE
//3288,MH_LADY_TANEE
//3289,MH_HUNTER_FLY2
//3290,E_THIEF_CHOCO
//3291,E_TREASURE_BOX
//3292,GOLD_ANOPHELES
//3293,DAEBAK_GOURD
//3294,HEYDRICH
//3295,G_MOBSTER
//3296,HIDDEN_TEST
//3297,PAD_LEVIATHAN
//3298,PAD_FAFNIR
//3299,PAD_IFRIT
//3300,PAD_HORAI
//3301,PAD_SHANGRILA
//3302,PAD_NIRAIKANAI
//3303,PAD_HELHEIM
//3304,PAD_MUSPELHEIM
//3305,PAD_ZAEROG
//3306,PAD_TAMADORA
//3307,PAD_TAMADORABABY
//3308,ROC_EMPELIUM
//3309,ROC_OBJ_A
//3310,ROC_OBJ_B
//3311,ROC_OBJ_N
//3312,ROC_TOWER_A
//3313,ROC_TOWER_B
//3314,SMOKIE_THIEF
//3315,PAD_KINGGOLD
